seed,steps,n,topology,num_communities,p_in,p_out,bridge_fraction,delay_steps,k,alarm_threshold,influence_weight,learning,regulator,regulator_force,enable_content,enable_noise,bridge_multiplier,name,learning_mode,condition,L_mean_tail,L_max,L_amp_tail,L_std_tail,M_mean_tail,M_max,M_amp_tail,M_std_tail,R_mean_tail,R_max,R_amp_tail,R_std_tail,alarm_true_mean_tail,alarm_true_max,alarm_true_amp_tail,alarm_true_std_tail,alarm_delayed_mean_tail,alarm_delayed_max,alarm_delayed_amp_tail,alarm_delayed_std_tail,avg_repression_mean_tail,avg_repression_max,avg_repression_amp_tail,avg_repression_std_tail,punished_fraction_mean_tail,punished_fraction_max,punished_fraction_amp_tail,punished_fraction_std_tail,usefulness_mean_tail,usefulness_max,usefulness_amp_tail,usefulness_std_tail,regulator_force_mean_tail,regulator_force_max,regulator_force_amp_tail,regulator_force_std_tail,bridge_radical_fraction_mean_tail,bridge_radical_fraction_max,bridge_radical_fraction_amp_tail,bridge_radical_fraction_std_tail,dangerous_radical_bridge_fraction_mean_tail,dangerous_radical_bridge_fraction_max,dangerous_radical_bridge_fraction_amp_tail,dangerous_radical_bridge_fraction_std_tail,false_positive_rate_mean_tail,false_positive_rate_max,false_positive_rate_amp_tail,false_positive_rate_std_tail,false_negative_rate_mean_tail,false_negative_rate_max,false_negative_rate_amp_tail,false_negative_rate_std_tail,false_positive_bridge_rate_mean_tail,false_positive_bridge_rate_max,false_positive_bridge_rate_amp_tail,false_positive_bridge_rate_std_tail,false_negative_bridge_rate_mean_tail,false_negative_bridge_rate_max,false_negative_bridge_rate_amp_tail,false_negative_bridge_rate_std_tail,regime_fixed,regime
14,500,240,modular,6,0.08,0.004,0.12,8,10.0,0.72,0.22,True,static,1.0,False,False,1.0,default,fixed,default,0.6511166666666667,0.7708333333333334,0.15416666666666667,0.028933645351620203,0.27004999999999996,0.36666666666666664,0.16249999999999998,0.028018054694944276,0.07883333333333332,0.12916666666666668,0.08750000000000002,0.016262601951170737,0.31463752277677814,0.40055585738834937,0.16381461478004705,0.028787296016982676,0.31502618603153537,0.40055585738834937,0.16381461478004705,0.028708127902089216,0.013115510468678976,0.02899981371411632,0.0231793463741374,0.0037505039216996178,0.012899999999999998,0.04583333333333333,0.041666666666666664,0.00802641472472818,1.5980917778477648,1.7355510225973834,0.24700133838804073,0.04614144108605605,1.0,1.0,0.0,0.0,0.07457142857142855,0.2857142857142857,0.21428571428571427,0.05030843642482048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,stable
15,500,240,modular,6,0.08,0.004,0.12,8,10.0,0.72,0.22,True,static,1.0,False,False,1.0,default,fixed,default,0.6480166666666667,0.7791666666666667,0.1625000000000001,0.029375864053485967,0.2714666666666667,0.37083333333333335,0.15833333333333333,0.028720666194687525,0.08051666666666667,0.15,0.11250000000000002,0.018167347082059065,0.31790349531306406,0.41543207933208026,0.16675019646479447,0.02957722100894421,0.31714181974681727,0.41543207933208026,0.16675019646479447,0.029939323211064312,0.013439313460166656,0.03347366450919749,0.02188492329963704,0.0038942067492877108,0.013683333333333336,0.058333333333333334,0.058333333333333334,0.009237739622512281,1.633441883721259,1.789758690713053,0.25669321002972545,0.04847067333876176,1.0,1.0,0.0,0.0,0.08399999999999999,0.2857142857142857,0.25,0.05331002892208435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,stable
16,500,240,modular,6,0.08,0.004,0.12,8,10.0,0.72,0.22,True,static,1.0,False,False,1.0,default,fixed,default,0.6491166666666667,0.7875,0.16249999999999998,0.030360980989860432,0.2687833333333333,0.37916666666666665,0.16666666666666666,0.028585257466820977,0.08209999999999999,0.15,0.11249999999999999,0.01856687612090114,0.32475555344188956,0.4500602449170619,0.1731891331210305,0.031634365631453124,0.3248372062974362,0.4500602449170619,0.1731891331210305,0.031694588945728526,0.014806863144819389,0.04716106369217769,0.02931141959774389,0.00477297256358505,0.014399999999999998,0.04583333333333333,0.04583333333333333,0.008975336576790125,1.6533816546009126,1.8640177945574044,0.2964207842922706,0.05074177018486494,1.0,1.0,0.0,0.0,0.08257142857142856,0.25,0.25,0.05069234938049612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,stable
17,500,240,modular,6,0.08,0.004,0.12,8,10.0,0.72,0.22,True,static,1.0,False,False,1.0,default,fixed,default,0.6482666666666667,0.8166666666666667,0.15416666666666667,0.03057179164596744,0.27183333333333337,0.37083333333333335,0.15833333333333333,0.029294481846700526,0.0799,0.13333333333333333,0.09583333333333333,0.01813578414810528,0.3110742805113271,0.39514920155295774,0.15053781109342596,0.030525975259210848,0.3119316044369181,0.39514920155295774,0.15053781109342596,0.030640443278304855,0.012542131652871847,0.026956443086000773,0.020794697434236415,0.004012845074340596,0.011933333333333334,0.041666666666666664,0.0375,0.007716216689544171,1.650552606436113,1.7894869232793602,0.2588509754468551,0.04970185386961244,1.0,1.0,0.0,0.0,0.08271428571428571,0.21428571428571427,0.21428571428571427,0.05141051270242819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,stable
18,500,240,modular,6,0.08,0.004,0.12,8,10.0,0.72,0.22,True,static,1.0,False,False,1.0,default,fixed,default,0.6504833333333333,0.875,0.1875,0.03116002157323458,0.2707833333333334,0.35833333333333334,0.17916666666666667,0.02863681100339988,0.07873333333333332,0.13333333333333333,0.10416666666666666,0.018512938418546336,0.3200528798455464,0.44523310856740284,0.16862490929536855,0.03180826795960727,0.3189057980185163,0.44523310856740284,0.16862490929536855,0.032256414000073,0.013985283411054128,0.045075491857099866,0.023275915408638968,0.004451623391101291,0.013850000000000001,0.05416666666666667,0.05,0.008735130222269157,1.6222376274501071,1.8134856712388632,0.2882555514352376,0.05153648727169382,1.0,1.0,0.0,0.0,0.081,0.25,0.25,0.05056032969409426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,stable
19,500,240,modular,6,0.08,0.004,0.12,8,10.0,0.72,0.22,True,static,1.0,False,False,1.0,default,fixed,default,0.6514000000000001,0.8166666666666667,0.16249999999999998,0.030907316645451807,0.26776666666666665,0.375,0.1416666666666667,0.028725927119744785,0.08083333333333334,0.1375,0.10416666666666669,0.018951692976266442,0.3157813875433223,0.4117524210099486,0.17926952271030697,0.03149943790059932,0.31575372937756324,0.4117524210099486,0.17926952271030697,0.03213000275514075,0.013315895440600436,0.03223545434864851,0.024278001320336754,0.004246480081513309,0.0136,0.06666666666666667,0.06666666666666667,0.008686579687464259,1.638663804142599,1.7714066578719048,0.28001014250492484,0.05153430776580568,1.0,1.0,0.0,0.0,0.07985714285714286,0.2857142857142857,0.2857142857142857,0.05565362998594292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,stable
20,500,240,modular,6,0.08,0.004,0.12,8,10.0,0.72,0.22,True,static,1.0,False,False,1.0,default,fixed,default,0.6471666666666667,0.7833333333333333,0.16666666666666663,0.03178093418667516,0.27226666666666666,0.375,0.1875,0.02797371782385904,0.08056666666666666,0.13333333333333333,0.09583333333333333,0.018599910394049395,0.3229590027600265,0.42572607640122573,0.1866834202794843,0.033629811439828,0.3224390075895637,0.42572607640122573,0.1866834202794843,0.0332709863926391,0.014483888805238598,0.03734435851217841,0.03131519843458468,0.00493432574263548,0.013300000000000001,0.05416666666666667,0.05,0.008687411070687925,1.6105004189510828,1.7639163829062883,0.2704900104595529,0.052549968285446017,1.0,1.0,0.0,0.0,0.083,0.2857142857142857,0.21428571428571427,0.05094795263355555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,stable
21,500,240,modular,6,0.08,0.004,0.12,8,10.0,0.72,0.22,True,static,1.0,False,False,1.0,default,fixed,default,0.6482,0.7958333333333333,0.16666666666666663,0.03323249748196618,0.2712,0.3541666666666667,0.14583333333333334,0.02960159530235566,0.08059999999999999,0.14583333333333334,0.09166666666666667,0.017417296639324436,0.32151516062024943,0.43895426421455164,0.16317926003209607,0.03273443683023265,0.3218995782925725,0.43895426421455164,0.16317926003209607,0.03312815309699779,0.014337732238847385,0.042127471561287405,0.025871595870903288,0.00488519072504282,0.0141,0.05416666666666667,0.041666666666666664,0.00871276203176824,1.6310797530989463,1.8066326732750881,0.2813443932282973,0.05417570759785837,1.0,1.0,0.0,0.0,0.08214285714285714,0.2857142857142857,0.21428571428571427,0.04951293378749534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,stable
22,500,240,modular,6,0.08,0.004,0.12,8,10.0,0.72,0.22,True,static,1.0,False,False,1.0,default,fixed,default,0.6492833333333333,0.7583333333333333,0.1791666666666667,0.030424775174920267,0.2705833333333333,0.3458333333333333,0.14583333333333334,0.027878830080666345,0.08013333333333332,0.1375,0.09583333333333335,0.016808860097513388,0.31372247494821115,0.40502998894489844,0.18425134526634018,0.03070409996299797,0.31347019234962914,0.40502998894489844,0.18425134526634018,0.030377429236821213,0.01284517329368063,0.02996995866762883,0.025052036589799685,0.003887672983742899,0.01275,0.04583333333333333,0.04583333333333333,0.008291980731070498,1.6260402736836406,1.7730965357541288,0.29411679552554726,0.050135770379916594,1.0,1.0,0.0,0.0,0.08028571428571428,0.2857142857142857,0.2857142857142857,0.05153877082313065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,stable
23,500,240,modular,6,0.08,0.004,0.12,8,10.0,0.72,0.22,True,static,1.0,False,False,1.0,default,fixed,default,0.6479666666666667,0.8333333333333334,0.16666666666666663,0.031872645882567635,0.2714333333333333,0.3625,0.1708333333333333,0.028767284659256022,0.08059999999999999,0.13333333333333333,0.1,0.017504792994428062,0.3151500984858965,0.41146454954248457,0.1906908079569403,0.03193932600856329,0.31505530909656304,0.41146454954248457,0.1906908079569403,0.03169442812773843,0.013087503268625124,0.03182803439903394,0.026917553833088817,0.0042293671806233,0.013366666666666667,0.05,0.05,0.008886569141750436,1.640970463563423,1.7905462708547368,0.2850273114919948,0.0522533828305586,1.0,1.0,0.0,0.0,0.07942857142857142,0.25,0.21428571428571427,0.04637117331150587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,stable
24,500,240,modular,6,0.08,0.004,0.12,8,10.0,0.72,0.22,True,static,1.0,False,False,1.0,default,fixed,default,0.6486166666666666,0.8166666666666667,0.1708333333333334,0.029370057503821434,0.2694,0.35833333333333334,0.175,0.028742651234706932,0.08198333333333332,0.15,0.10833333333333334,0.018564369995594607,0.3284513385227313,0.41569508339302136,0.16697475221973296,0.0311472437168839,0.3282075585414642,0.41569508339302136,0.16697475221973296,0.03145235098632203,0.015495988903130378,0.03452130510844573,0.027771749761588943,0.004924864205521569,0.0159,0.04583333333333333,0.041666666666666664,0.009065870063044141,1.6343779561117753,1.7601830721059657,0.2470911517329415,0.047641262547515884,1.0,1.0,0.0,0.0,0.07871428571428571,0.25,0.25,0.053001540216357126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,stable
25,500,240,modular,6,0.08,0.004,0.12,8,10.0,0.72,0.22,True,static,1.0,False,False,1.0,default,fixed,default,0.6512166666666667,0.775,0.16666666666666674,0.03223145892516261,0.2710333333333333,0.3541666666666667,0.16666666666666669,0.031560594276900285,0.07774999999999999,0.15,0.12083333333333332,0.017308676372784194,0.31853278135845303,0.4003187230549429,0.16794755204334605,0.031693688762812845,0.3182640590360653,0.4003187230549429,0.16794755204334605,0.03157339310838291,0.013837246920829764,0.029345193539579713,0.023061064057234137,0.004286822213933884,0.014733333333333334,0.058333333333333334,0.05416666666666667,0.009182471223901426,1.6198708233292214,1.7459987180988767,0.2673195626189606,0.051046720107991016,1.0,1.0,0.0,0.0,0.07328571428571427,0.25,0.21428571428571427,0.047612594800887184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,oscillatory
26,500,240,modular,6,0.08,0.004,0.12,8,10.0,0.72,0.22,True,static,1.0,False,False,1.0,default,fixed,default,0.6522833333333334,0.8375,0.18333333333333335,0.030661598313054574,0.2673666666666667,0.3458333333333333,0.15833333333333333,0.026086054171189293,0.08034999999999999,0.14583333333333334,0.09583333333333335,0.017956034268921037,0.3191319310565589,0.43058722576783914,0.20201610182039384,0.032382245697954976,0.3188535449764593,0.43058722576783914,0.20201610182039384,0.031867863093901834,0.013911488450637546,0.03904532609675561,0.03361978342424228,0.0047142488019943024,0.014150000000000001,0.04583333333333333,0.04583333333333333,0.008747205903093348,1.6070069809575875,1.7927800013373383,0.3186317307776012,0.0514295013016421,1.0,1.0,0.0,0.0,0.08199999999999998,0.2857142857142857,0.2857142857142857,0.0533613021901506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,stable
27,500,240,modular,6,0.08,0.004,0.12,8,10.0,0.72,0.22,True,static,1.0,False,False,1.0,default,fixed,default,0.65035,0.7833333333333333,0.19166666666666665,0.03123748193721411,0.2725166666666667,0.3458333333333333,0.15833333333333333,0.03145123650634069,0.07713333333333333,0.15416666666666667,0.125,0.01735748317649256,0.3167289432268956,0.4171866194311576,0.20654656618545134,0.030132408010807837,0.3163475743025234,0.4171866194311576,0.20654656618545134,0.030110089116759567,0.013456140132890137,0.03429454041690801,0.029764756802041895,0.004116822797422475,0.013383333333333332,0.041666666666666664,0.0375,0.008282193080472238,1.621826863975631,1.7619393594842683,0.29254732979492903,0.049018976990429,1.0,1.0,0.0,0.0,0.08028571428571428,0.2857142857142857,0.21428571428571427,0.04992974656291312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,oscillatory
28,500,240,modular,6,0.08,0.004,0.12,8,10.0,0.72,0.22,True,static,1.0,False,False,1.0,default,fixed,default,0.6504666666666667,0.825,0.15833333333333333,0.03102515108746451,0.2686666666666666,0.3541666666666667,0.15000000000000002,0.028062925324665956,0.08086666666666667,0.13333333333333333,0.09166666666666667,0.01697707604716169,0.3156026267497207,0.4137006858222519,0.17222047018712797,0.030863794101227502,0.31523029736045194,0.4137006858222519,0.17222047018712797,0.03095671218657928,0.01319402151843804,0.032785070023065736,0.026264694249875323,0.004204428379411802,0.013183333333333333,0.05,0.0375,0.00817463896586401,1.6275569486931394,1.7749691760819821,0.2549724598953482,0.0510808159751096,1.0,1.0,0.0,0.0,0.07657142857142857,0.2857142857142857,0.21428571428571427,0.0512504853137798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,stable
29,500,240,modular,6,0.08,0.004,0.12,8,10.0,0.72,0.22,True,static,1.0,False,False,1.0,default,fixed,default,0.652,0.7958333333333333,0.17083333333333328,0.031234329404252196,0.2690166666666666,0.35,0.1375,0.029535143849695772,0.07898333333333334,0.14166666666666666,0.09166666666666667,0.01620295754895795,0.3210410206954537,0.41119457340064414,0.16535558094973288,0.030804326764495675,0.3209180095839627,0.41119457340064414,0.16535558094973288,0.03024949726332414,0.014271531928726223,0.03281768383381081,0.025762517733511806,0.004410644951410784,0.014316666666666667,0.05416666666666667,0.05416666666666667,0.009270158215118734,1.6093487240506128,1.7564054136201401,0.2706937002163188,0.04962190616391465,1.0,1.0,0.0,0.0,0.07942857142857142,0.25,0.25,0.049870035173070267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,stable
30,500,240,modular,6,0.08,0.004,0.12,8,10.0,0.72,0.22,True,static,1.0,False,False,1.0,default,fixed,default,0.6526833333333334,0.8208333333333333,0.16666666666666663,0.029077621215559492,0.26893333333333336,0.36666666666666664,0.1708333333333333,0.02806245019792661,0.07838333333333333,0.14166666666666666,0.1,0.018443163442798467,0.31640434285848584,0.4357086661739657,0.17382772855302717,0.03111946651525372,0.3164635624246326,0.4357086661739657,0.17382772855302717,0.031326450903359435,0.013509116574470322,0.04084018625784021,0.025994351278488124,0.004339039193809007,0.014433333333333333,0.05,0.04583333333333333,0.008991415659147094,1.6223075783242635,1.8221049238300568,0.2691935428385166,0.0480639028624058,1.0,1.0,0.0,0.0,0.07942857142857142,0.25,0.25,0.05058111287419284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,stable
31,500,240,modular,6,0.08,0.004,0.12,8,10.0,0.72,0.22,True,static,1.0,False,False,1.0,default,fixed,default,0.6468666666666666,0.7791666666666667,0.16666666666666663,0.028166942799435414,0.2731,0.3625,0.14583333333333331,0.026191092633438058,0.08003333333333333,0.1375,0.07916666666666666,0.016255734031070047,0.3258390082909897,0.4096537504079697,0.14986147118556006,0.0287362566682464,0.3259131998952328,0.4096537504079697,0.14986147118556006,0.02857209395791613,0.014928022218916403,0.03238825244847009,0.022204547688851252,0.0042045474846095976,0.015816666666666666,0.05416666666666667,0.05,0.009184059257454977,1.6130421403868958,1.749199525200915,0.2362314490881905,0.045933651671331115,1.0,1.0,0.0,0.0,0.078,0.25,0.25,0.0485260292029348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,stable
32,500,240,modular,6,0.08,0.004,0.12,8,10.0,0.72,0.22,True,static,1.0,False,False,1.0,default,fixed,default,0.6506333333333333,0.8125,0.17499999999999993,0.031900696613780144,0.2699,0.35833333333333334,0.15,0.028330215514731107,0.07946666666666667,0.14166666666666666,0.10833333333333334,0.01689983563365172,0.315351771056803,0.41784590840341085,0.16943237357405175,0.032013828263089274,0.3145153509410475,0.41784590840341085,0.16943237357405175,0.03205159975414903,0.013153345012880254,0.0341296451940307,0.027090343880710452,0.0043500876916655416,0.012983333333333335,0.04583333333333333,0.04583333333333333,0.0079040952817019,1.6284253542735165,1.797609536402336,0.293456866681588,0.05225935051937802,1.0,1.0,0.0,0.0,0.07728571428571428,0.2857142857142857,0.2857142857142857,0.04908738563593939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,stable
33,500,240,modular,6,0.08,0.004,0.12,8,10.0,0.72,0.22,True,static,1.0,False,False,1.0,default,fixed,default,0.6513499999999999,0.8333333333333334,0.16249999999999998,0.03029571385159587,0.26831666666666665,0.35833333333333334,0.15833333333333333,0.028896121423702063,0.08033333333333334,0.15416666666666667,0.12083333333333335,0.017087194685559776,0.31761221430593045,0.41241870927356233,0.17154255504379756,0.030471561334521467,0.31721175442274174,0.41241870927356233,0.17154255504379756,0.030348064007924294,0.013559564611245285,0.03270869669748533,0.026603951850557615,0.0041884056175892055,0.013633333333333332,0.05416666666666667,0.05416666666666667,0.007894723976597705,1.621154226740983,1.7750658140354276,0.27911902205113326,0.0495267747789255,1.0,1.0,0.0,0.0,0.07742857142857142,0.2857142857142857,0.2857142857142857,0.05175215661482827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,oscillatory
34,500,240,modular,6,0.08,0.004,0.12,8,10.0,0.72,0.22,True,static,1.0,False,False,1.0,default,fixed,default,0.6494500000000001,0.8416666666666667,0.15416666666666667,0.029581154849366888,0.27101666666666663,0.3625,0.16249999999999998,0.028201305131342964,0.07953333333333333,0.12916666666666668,0.09166666666666667,0.017942934232975636,0.31953525474676386,0.42706161510078033,0.1571170273011497,0.02981143974914692,0.3194326250755548,0.42706161510078033,0.1571170273011497,0.029475553559581397,0.013810383752640877,0.03758810272606903,0.02383874347718136,0.0040643372747741005,0.014583333333333334,0.058333333333333334,0.05416666666666667,0.008426561840065286,1.6246138282819214,1.816450888361105,0.26293233450036224,0.048185181536868245,1.0,1.0,0.0,0.0,0.08242857142857142,0.42857142857142855,0.42857142857142855,0.05557142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,stable
35,500,240,modular,6,0.08,0.004,0.12,8,10.0,0.72,0.22,True,static,1.0,False,False,1.0,default,fixed,default,0.6497999999999999,0.8125,0.2041666666666666,0.030006277121073628,0.2692166666666667,0.36666666666666664,0.18749999999999997,0.02890281128194972,0.08098333333333332,0.14166666666666666,0.09583333333333333,0.017089381043339295,0.3095547793706935,0.3946053980315386,0.15125353434577157,0.028133810407543907,0.30889935260233303,0.3946053980315386,0.15125353434577157,0.027746614227607942,0.011988020116237237,0.02665892946739169,0.01745515720650979,0.0032826385053522367,0.01185,0.05,0.04583333333333333,0.008295396983334258,1.623398995117423,1.7572884771425514,0.30083020137173877,0.04859341244157612,1.0,1.0,0.0,0.0,0.0852857142857143,0.25,0.25,0.05274911741209612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,stable
36,500,240,modular,6,0.08,0.004,0.12,8,10.0,0.72,0.22,True,static,1.0,False,False,1.0,default,fixed,default,0.6490666666666667,0.75,0.20833333333333326,0.031685801236516015,0.27048333333333335,0.39166666666666666,0.19999999999999998,0.028615307674972383,0.08045,0.15,0.1,0.016656838769039516,0.31292401758964994,0.41739790604631444,0.18011715303385703,0.031108936436694382,0.31293605367880595,0.41739790604631444,0.16738401325455057,0.03114906888414073,0.012745920189056719,0.03356785300238098,0.022356776900485945,0.003950813384664687,0.012516666666666667,0.04583333333333333,0.04583333333333333,0.008909249251324278,1.6067667891349915,1.7951697537054336,0.3222507141415676,0.051511210554078084,1.0,1.0,0.0,0.0,0.0747142857142857,0.2857142857142857,0.25,0.050753707012495194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,stable
37,500,240,modular,6,0.08,0.004,0.12,8,10.0,0.72,0.22,True,static,1.0,False,False,1.0,default,fixed,default,0.6494166666666668,0.7833333333333333,0.15416666666666667,0.030226115455935707,0.26963333333333334,0.3458333333333333,0.15416666666666665,0.027672770411041648,0.08095000000000001,0.14583333333333334,0.0875,0.016127107958685934,0.3200032050759488,0.4086025510785597,0.17398081384352548,0.029946749629905144,0.3202588811694253,0.4086025510785597,0.17398081384352548,0.02995385256779468,0.013920281139152769,0.03149291074554315,0.025763278575250938,0.004085099352921824,0.013800000000000002,0.04583333333333333,0.04583333333333333,0.008857137736813677,1.6062797435953484,1.7467229975506358,0.2657976913609099,0.048480897208318184,1.0,1.0,0.0,0.0,0.08028571428571428,0.2857142857142857,0.2857142857142857,0.052906540624164104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,stable
